1	11.97508775037179695744
2	4.63494028223756959761
3	3.17326957492110706127
4	2.47490281137912981890
5	2.05239423689629774117
6	1.76461986649935154148
7	1.55384901865488855854
8	1.39159944304657745562
9	1.26201860055282377715
10	1.15550867451342620384
11	1.06589186088676424191
12	0.98900643073393923466
13	0.92195045838928868509
14	0.86264572831686847643
15	0.80957182230857915872
16	0.76159642885289957626
17	0.71786303445748333996
18	0.67771442314037810828
19	0.64063938160365918595
20	0.60623491149585129190
21	0.57417906049269629154
22	0.54421116613739006773
23	0.51611735336651942685
24	0.48971980064529141430
25	0.46486873596657546370
26	0.44143642643825026228
27	0.41931263399620599674
28	0.39840115608178822137
29	0.37861717384304893752
30	0.35988520465598217157
31	0.34213750931323949622
32	0.32531284311206853932
33	0.30935546846782557839
34	0.29421436751797658271
35	0.27984260854447035038
36	0.26619683141651534486
37	0.25323682571056294055
38	0.24092518147362423919
39	0.22922699732242271531
40	0.21810963412495762426
41	0.20754250519402339670
42	0.19749689595556838007
43	0.18794580760196188951
44	0.17886382042246204427
45	0.17022697341041689856
46	0.16201265744608522867
47	0.15419951989547858728
48	0.14676737888716684388
49	0.13969714585857648248
50	0.13297075522240975332
51	0.12657110020877809786
52	0.12048197410135624841
53	0.11468801621611929287
54	0.10917466207587189775
55	0.10392809731845586985
56	0.09893521494547598272
57	0.09418357557479847819
58	0.08966137040655108859
59	0.08535738665095403410
60	0.08126097519839657612
61	0.07736202033915370868
62	0.07365091136290821683
63	0.07011851588749108688
64	0.06675615478283983273
65	0.06355557857014954015
66	0.06050894518855771259
67	0.05760879903213864811
68	0.05484805116927275737
69	0.05221996066444223317
70	0.04971811692967770258
71	0.04733642303901523796
72	0.04506907994500709835
73	0.04291057154109852168
74	0.04085565051824950611
75	0.03889932496802136347
76	0.03703684568793327858
77	0.03526369414812003528
78	0.03357557108119580552
79	0.03196838565990028219
80	0.03043824522946216374
81	0.02898144556384903842
82	0.02759446161703556569
83	0.02627393874232667945
84	0.02501668435438032453
85	0.02381966001024319463
86	0.02267997388701614020
87	0.02159487363527170731
88	0.02056173958840050442
89	0.01957807830938659149
90	0.01864151645742712776
91	0.01774979495792146020
92	0.01690076346022450007
93	0.01609237506844424584
94	0.01532268133137982581
95	0.01458982747843082933
96	0.01389204788906581514
97	0.01322766178407500277
98	0.01259506912744736903
99	0.01199274672835629399
100	0.01141924453323495993
101	0.01087318209847829183
102	0.01035324523480295016
103	0.00985818281475166550
104	0.00938680373524889040
105	0.00893797402759231169
106	0.00851061410756616052
107	0.00810369615882393889
108	0.00771624164295012412
109	0.00734731893002475971
110	0.00699604104376594545
111	0.00666156351565515802
112	0.00634308234271217537
113	0.00603983204385620618
114	0.00575108381007429902
115	0.00547614374379291717
116	0.00521435118314274651
117	0.00496507710695722696
118	0.00472772261663111266
119	0.00450171749106116799
120	0.00428651881113977559
121	0.00408160965046532216
122	0.00388649782900554828
123	0.00370071472670564653
124	0.00352381415414529083
125	0.00335537127744692850
126	0.00319498159487686473
127	0.00304225996257775954
128	0.00289683966710796957
129	0.00275837154250907057
130	0.00262652312976425877
131	0.00250097787659203045
132	0.00238143437564755167
133	0.00226760563926718456
134	0.00215921840900899211
135	0.00205601249830341271
136	0.00195774016662991724
137	0.00186416552370579887
138	0.00177506396222926904
139	0.00169022161781791878
140	0.00160943485482849648
141	0.00153250977682734446
142	0.00145926176049876108
143	0.00138951501189953628
144	0.00132310214397347642
145	0.00125986377428662154
146	0.00119964814204291301
147	0.00114231074343701606
148	0.00108771398447428738
149	0.00103572685040823629
150	0.00098622459100614112
151	0.00093908842088360079
152	0.00089420523419030476
153	0.00085146733294279471
154	0.00081077216836757300
155	0.00077202209462796489
156	0.00073512413432300766
157	0.00069998975522505582
158	0.00066653465768876942
159	0.00063467857224901798
160	0.00060434506687532294
161	0.00057546136347772382
162	0.00054795816318276946
